order_id,user_id,restaurant_id,restaurant_name,driver_id,order_time,order_date,order_hour,is_weekend,is_ramadan_period,city,area,cuisine,item_name,quantity,unit_price_aed,delivery_fee_aed,total_price_aed,payment_method,delivery_distance_km,traffic_level,driver_vehicle,driver_availability,delivery_duration_mins,order_status,user_subscription,restaurant_health_score,order_quality_risk_score,churn_risk
ORD00444285,USR014445,RST01196,Sisig Station Al Reem Island,DRV02614,2024-07-14 15:16:00,2024-07-14,15,0,0,Abu Dhabi,Al Reem Island,Filipino,Sinigang na Baboy,4,41.55,3,169.2,Credit Card,11.04,Medium,Motorcycle,Available,54.1,Delivered,1,0.677,0.418,0
ORD00315687,USR006850,RST00943,Pizza Express Dubai Business Bay,DRV01959,2024-06-10 18:39:00,2024-06-10,18,0,0,Dubai,Business Bay,Italian,Lasagne al Forno,1,107.41,0,107.41,In-App Wallet,2.07,Medium,Motorcycle,Available,25.4,Delivered,0,0.741,0.31,0
ORD00721124,USR014504,RST01879,Desi Zaika Silicon Oasis,DRV00969,2024-11-22 14:21:00,2024-11-22,14,1,0,Dubai,Silicon Oasis,Pakistani,Haleem,1,37.91,5,42.91,Credit Card,0.69,Low,Motorcycle,Available,16.2,Delivered,1,0.889,0.341,0
ORD00409195,USR001173,RST00896,Emirati Table Festival City,DRV02290,2024-07-03 12:16:00,2024-07-03,12,0,0,Dubai,Festival City,Arabic,Machboos,2,115.94,7,238.88,Credit Card,2.84,High,Motorcycle,Unavailable,23.5,In Transit,1,0.825,0.541,0
ORD00288781,USR026756,RST00512,Mumbai Street Food Deira,DRV00620,2024-07-19 12:59:00,2024-07-19,12,1,0,Dubai,Deira,Indian,Palak Paneer,1,25.3,0,25.3,In-App Wallet,9.43,Medium,Motorcycle,Available,47.7,Delivered,1,0.825,0.324,0
ORD00406918,USR016625,RST01214,Amalfi Table Karama,DRV01008,2024-10-18 10:49:00,2024-10-18,10,1,0,Dubai,Karama,Italian,Lasagne al Forno,2,49.0,5,103.0,In-App Wallet,2.47,High,Bicycle,Available,33.5,Cancelled,1,0.769,0.419,0
ORD00132434,USR013829,RST00865,Green Valley Pakistani Downtown,DRV01720,2024-05-09 20:26:00,2024-05-09,20,0,0,Dubai,Downtown,Pakistani,Mutton Biryani,1,130.03,3,133.03,Credit Card,11.97,Very High,Motorcycle,Busy,73.4,Delivered,0,0.736,0.557,0
ORD00470854,USR008635,RST01755,Dumpling Republic Al Nahda,DRV02557,2024-06-06 13:03:00,2024-06-06,13,0,0,Sharjah,Al Nahda,Chinese,Dim Sum Basket,1,28.83,0,28.83,Apple Pay,4.25,High,Motorcycle,Busy,34.0,Delivered,1,0.508,0.573,0
ORD00109306,USR026642,RST01229,Lucky Wok Festival City,DRV02991,2024-06-05 14:20:00,2024-06-05,14,0,0,Dubai,Festival City,Chinese,Kung Pao Chicken,3,123.11,5,374.33,Credit Card,2.59,Medium,Motorcycle,Busy,17.1,Delivered,0,0.859,0.206,0
ORD00534470,USR029380,RST01039,Lucky Wok Jumeirah Village Circle,DRV01946,2024-06-06 20:21:00,2024-06-06,20,0,0,Dubai,Jumeirah Village Circle,Chinese,Dim Sum Basket,1,43.67,5,48.67,Credit Card,13.42,High,Motorcycle,Available,64.2,Cancelled,0,0.526,0.514,1
ORD00003843,USR028287,RST01559,Five Guys Kitchen Al Barsha,DRV00634,2024-02-01 19:27:00,2024-02-01,19,0,0,Dubai,Al Barsha,American,Loaded Fries,1,82.75,3,85.75,In-App Wallet,13.75,High,Bicycle,Available,90.0,Delivered,1,0.898,0.408,1
ORD00068960,USR019389,RST00171,Royal Biryani House Al Barsha,DRV00457,2024-04-24 15:10:00,2024-04-24,15,0,0,Dubai,Al Barsha,Indian,Chicken Biryani,1,55.16,5,60.16,Apple Pay,3.59,Very High,Motorcycle,Available,27.1,Delivered,1,0.581,0.58,1
ORD00041062,USR029244,RST00917,Royal Biryani House Nad Al Sheba,DRV02915,2024-01-20 20:10:00,2024-01-20,20,1,0,Dubai,Nad Al Sheba,Indian,Mango Lassi,1,79.62,3,82.62,Credit Card,7.43,Medium,Motorcycle,Available,38.7,Delivered,1,0.824,0.38,1
ORD00059807,USR005890,RST01271,Spice Route Karama,DRV02844,2024-11-26 19:38:00,2024-11-26,19,0,0,Dubai,Karama,Indian,Palak Paneer,4,36.04,3,147.16,Apple Pay,4.01,Low,Motorcycle,Available,17.0,Delivered,1,0.944,0.183,0
ORD00587177,USR021264,RST00986,Maharaja Palace Khalifa City,DRV00330,2024-09-23 17:04:00,2024-09-23,17,0,0,Abu Dhabi,Khalifa City,Indian,Chicken Biryani,1,48.28,0,48.28,In-App Wallet,10.84,Medium,Motorcycle,Available,44.1,Cancelled,0,0.773,0.314,0
ORD00520194,USR000946,RST01744,Fattoush Kitchen Downtown,DRV00090,2024-09-07 13:06:00,2024-09-07,13,1,0,Dubai,Downtown,Lebanese,Lamb Kibbeh,2,168.24,0,336.48,Apple Pay,7.05,Very High,Motorcycle,Available,45.5,Delivered,1,0.904,0.505,0
ORD00493383,USR010716,RST01620,Nonna Rosa Jumeirah,DRV01426,2024-07-28 22:21:00,2024-07-28,22,0,0,Dubai,Jumeirah,Italian,Margherita Pizza,2,95.93,3,194.86,In-App Wallet,4.35,Very High,Motorcycle,Available,32.3,Cancelled,0,0.894,0.594,0
ORD00166019,USR001850,RST01203,Delhi Darbar Al Majaz,DRV01695,2024-04-04 00:14:00,2024-04-04,0,0,1,Sharjah,Al Majaz,Indian,Chicken Tikka Masala,2,37.35,3,77.7,Debit Card,10.09,High,Motorcycle,Unavailable,44.5,Delivered,0,0.846,0.331,0
ORD00540785,USR000389,RST00614,Bedouin Kitchen Discovery Gardens,DRV01520,2024-01-30 13:07:00,2024-01-30,13,0,0,Dubai,Discovery Gardens,Arabic,Mixed Grill,1,42.06,5,47.06,Credit Card,8.82,Medium,Motorcycle,Busy,36.8,Delivered,1,0.496,0.397,1
ORD00249870,USR010195,RST01757,Edo Japanese JLT,DRV02639,2024-10-15 17:53:00,2024-10-15,17,0,0,Dubai,JLT,Japanese,Edamame,1,119.54,5,124.54,Credit Card,13.79,High,Motorcycle,Busy,65.8,Delivered,0,0.675,0.407,0
ORD00723474,USR001822,RST01655,Royal Biryani House Al Nahda,DRV02582,2024-01-15 01:44:00,2024-01-15,1,0,0,Sharjah,Al Nahda,Indian,Garlic Naan,1,24.26,5,29.26,In-App Wallet,12.99,Medium,Motorcycle,Available,46.1,Delivered,0,0.869,0.291,0
ORD00477758,USR025705,RST00542,Lucky Wok Sports City,DRV01196,2024-12-24 21:37:00,2024-12-24,21,0,0,Dubai,Sports City,Chinese,Steamed Dumplings,1,74.41,5,79.41,Apple Pay,5.66,Medium,Bicycle,Available,55.0,Delivered,1,0.771,0.422,0
ORD00161690,USR017438,RST01768,Pizza Express Dubai Silicon Oasis,DRV01989,2024-05-15 20:52:00,2024-05-15,20,0,0,Dubai,Silicon Oasis,Italian,Bruschetta,1,53.81,3,56.81,Apple Pay,12.93,Low,Motorcycle,Available,46.9,Delivered,0,0.772,0.244,0
ORD00665839,USR000494,RST00675,Lucky Wok Saadiyat Island,DRV01710,2024-09-18 18:06:00,2024-09-18,18,0,0,Abu Dhabi,Saadiyat Island,Chinese,Sweet & Sour Pork,1,90.78,3,93.78,Apple Pay,11.2,Very High,Bicycle,Available,90.0,Delivered,1,0.831,0.551,0
ORD00545832,USR006014,RST00134,Jollibee Express Al Barsha,DRV02350,2024-11-21 11:25:00,2024-11-21,11,0,0,Dubai,Al Barsha,Filipino,Longganisa Rice,2,58.86,3,120.72,Credit Card,12.15,High,Motorcycle,Busy,63.8,Cancelled,0,0.869,0.384,0
ORD00228931,USR027403,RST01475,Sisig Station Business Bay,DRV00372,2024-10-15 22:53:00,2024-10-15,22,0,0,Dubai,Business Bay,Filipino,Beef Caldereta,1,55.37,7,62.37,In-App Wallet,4.32,High,Bicycle,Available,51.6,Cancelled,1,0.854,0.442,0
ORD00014231,USR025834,RST01223,Manila Garden Bur Dubai,DRV00317,2024-03-01 12:41:00,2024-03-01,12,1,0,Dubai,Bur Dubai,Filipino,Longganisa Rice,1,36.78,3,39.78,Credit Card,14.89,Medium,Motorcycle,Available,65.5,Delivered,0,0.634,0.355,0
ORD00285834,USR010057,RST01311,Masala Junction Marina,DRV02106,2024-04-17 20:09:00,2024-04-17,20,0,0,Dubai,Marina,Indian,Chicken Biryani,1,185.22,5,190.22,Apple Pay,2.54,Medium,Motorcycle,Available,17.8,Delivered,1,0.592,0.35,0
ORD00242970,USR005774,RST01209,Leila Restaurant Business Bay,DRV02452,2024-12-19 13:58:00,2024-12-19,13,0,0,Dubai,Business Bay,Lebanese,Manakeesh Zaatar,1,54.93,5,59.93,Apple Pay,5.82,Very High,Motorcycle,Available,40.0,Delivered,1,0.702,0.648,0
ORD00597335,USR008539,RST01363,Noodle Bar Shanghai Al Nahda,DRV02139,2024-04-13 12:19:00,2024-04-13,12,1,0,Sharjah,Al Nahda,Chinese,Peking Duck Wrap,1,32.97,5,37.97,Credit Card,10.61,Medium,Motorcycle,Available,41.8,Delivered,1,0.466,0.381,0
ORD00749749,USR011645,RST00064,Babel Beirut Marina,DRV02869,2024-03-22 22:59:00,2024-03-22,22,1,1,Dubai,Marina,Lebanese,Warak Dawali,3,110.35,3,334.05,In-App Wallet,11.47,Medium,Motorcycle,Available,52.3,Delivered,1,0.465,0.438,0
ORD00095033,USR018970,RST01716,Saffron Table Sports City,DRV00675,2024-04-24 01:28:00,2024-04-24,1,0,0,Dubai,Sports City,Indian,Chicken Biryani,1,69.51,7,76.51,In-App Wallet,7.29,High,Motorcycle,Busy,33.1,Delivered,0,0.745,0.367,0
ORD00091162,USR000271,RST01162,Babel Beirut Al Nahda,DRV01118,2024-06-14 14:47:00,2024-06-14,14,1,0,Sharjah,Al Nahda,Lebanese,Knafeh,1,44.6,0,44.6,Debit Card,4.24,Low,Motorcycle,Busy,16.6,Delivered,0,0.832,0.195,1
ORD00411903,USR011997,RST01426,Pampanga Kitchen Dubai Hills,DRV02434,2024-07-28 12:36:00,2024-07-28,12,0,0,Dubai,Dubai Hills,Filipino,Lechon Kawali,2,120.61,0,241.22,Credit Card,3.43,Very High,Motorcycle,Busy,34.7,Delivered,0,0.441,0.656,0
ORD00758984,USR019892,RST00987,Royal Biryani House Al Taawun,DRV01697,2024-01-30 09:53:00,2024-01-30,9,0,0,Sharjah,Al Taawun,Indian,Palak Paneer,1,36.11,7,43.11,In-App Wallet,4.99,Low,Motorcycle,Available,33.0,Delivered,1,0.905,0.219,0
ORD00692387,USR028092,RST01636,Lucky Wok Dubai South,DRV02681,2024-03-11 19:44:00,2024-03-11,19,0,1,Dubai,Dubai South,Chinese,Mapo Tofu,2,28.91,5,62.82,Apple Pay,10.24,High,Motorcycle,Busy,55.8,Cancelled,1,0.776,0.463,0
ORD00019739,USR002884,RST00443,Golden Dragon Electra Street,DRV01815,2024-05-20 22:57:00,2024-05-20,22,0,0,Abu Dhabi,Electra Street,Chinese,Sweet & Sour Pork,3,67.34,3,205.02,Credit Card,1.65,High,Motorcycle,Busy,17.0,Cancelled,1,0.76,0.51,0
ORD00068891,USR001268,RST01791,All American Diner Palm Jumeirah,DRV01536,2024-10-18 08:20:00,2024-10-18,8,1,0,Dubai,Palm Jumeirah,American,Classic Smash Burger,1,140.29,7,147.29,Debit Card,9.43,Medium,Motorcycle,Available,43.6,In Transit,0,0.707,0.316,0
ORD00130682,USR013014,RST01639,Babel Beirut Shahama,DRV00886,2024-03-08 23:10:00,2024-03-08,23,1,0,Abu Dhabi,Shahama,Lebanese,Shanklish Salad,2,34.66,0,69.32,In-App Wallet,5.25,High,Motorcycle,Available,38.4,Delivered,0,0.785,0.417,0
ORD00313841,USR029234,RST01811,Sawadee Kitchen Muhaisnah,DRV00769,2024-10-21 01:49:00,2024-10-21,1,0,0,Dubai,Muhaisnah,Thai,Pad Thai,1,26.87,3,29.87,Apple Pay,4.65,Medium,Motorcycle,Available,28.2,Delivered,0,0.688,0.33,0
ORD00508157,USR027635,RST00111,Lutong Bahay Jumeirah,DRV02428,2024-05-08 22:00:00,2024-05-08,22,0,0,Dubai,Jumeirah,Filipino,Sisig Rice Bowl,1,52.22,3,55.22,In-App Wallet,9.76,High,Motorcycle,Busy,54.5,Delivered,0,0.632,0.462,1
ORD00582406,USR026562,RST01475,Sisig Station Business Bay,DRV01666,2024-10-28 12:44:00,2024-10-28,12,0,0,Dubai,Business Bay,Filipino,Longganisa Rice,1,68.17,7,75.17,In-App Wallet,5.0,Low,Motorcycle,Busy,35.6,Delivered,0,0.854,0.27,0
ORD00443418,USR005086,RST00823,Khaleeji Bites Mirdif,DRV02684,2024-07-30 22:14:00,2024-07-30,22,0,0,Dubai,Mirdif,Arabic,Chicken Shawarma,1,87.21,0,87.21,Apple Pay,14.44,Low,Motorcycle,Available,48.1,Delivered,1,0.589,0.281,0
ORD00388028,USR021478,RST01976,Burger District Deira,DRV02817,2024-09-25 19:27:00,2024-09-25,19,0,0,Dubai,Deira,American,Classic Smash Burger,1,43.45,5,48.45,Credit Card,10.53,High,Motorcycle,Available,60.9,Cancelled,1,0.91,0.523,0
ORD00029283,USR024640,RST01118,Royal Biryani House Al Karamah,DRV02618,2024-10-24 14:35:00,2024-10-24,14,0,0,Abu Dhabi,Al Karamah,Indian,Chicken Tikka Masala,1,75.81,0,75.81,In-App Wallet,5.77,Low,Motorcycle,Available,34.4,Cancelled,1,0.737,0.262,0
ORD00034463,USR022544,RST01478,Tandoor House Yas Island,DRV02401,2024-06-05 16:26:00,2024-06-05,16,0,0,Abu Dhabi,Yas Island,Indian,Chicken Biryani,2,94.73,0,189.46,Debit Card,14.25,Medium,Bicycle,Available,90.0,Delivered,0,0.704,0.336,0
ORD00636386,USR019585,RST00347,Maharaja Palace Al Reem Island,DRV01921,2024-08-15 11:05:00,2024-08-15,11,0,0,Abu Dhabi,Al Reem Island,Indian,Chicken Tikka Masala,2,85.14,3,173.28,Credit Card,4.8,High,Motorcycle,Busy,36.9,Delivered,0,0.6,0.566,0
ORD00629716,USR023816,RST00637,Delhi Darbar Marina,DRV00847,2024-02-09 07:53:00,2024-02-09,7,1,0,Dubai,Marina,Indian,Butter Chicken,1,176.52,7,183.52,Apple Pay,13.89,Medium,Motorcycle,Busy,56.7,Delivered,1,0.79,0.348,1
ORD00218205,USR005692,RST01703,Punjab Grill Muwaileh,DRV02583,2024-04-12 16:25:00,2024-04-12,16,1,0,Sharjah,Muwaileh,Indian,Mango Lassi,1,20.54,5,25.54,Credit Card,10.05,Low,Bicycle,Available,69.3,Delivered,0,0.589,0.382,0
ORD00515681,USR018577,RST01630,Lahori Chaska Jumeirah,DRV02606,2024-12-28 20:32:00,2024-12-28,20,1,0,Dubai,Jumeirah,Pakistani,Chapli Kebab,1,53.09,7,60.09,Credit Card,5.4,High,Motorcycle,Available,43.3,Delivered,1,0.75,0.438,0
ORD00218308,USR029450,RST01877,Punjab Grill Al Taawun,DRV01073,2024-11-14 19:49:00,2024-11-14,19,0,0,Sharjah,Al Taawun,Indian,Lamb Rogan Josh,2,30.01,3,63.02,Credit Card,3.88,Very High,Motorcycle,Busy,38.0,Delivered,1,0.696,0.626,0
ORD00577040,USR029774,RST00790,Patty Perfect Satwa,DRV00586,2024-06-30 00:30:00,2024-06-30,0,0,0,Dubai,Satwa,American,Loaded Fries,1,29.64,5,34.64,In-App Wallet,1.47,High,Motorcycle,Available,14.5,Delivered,0,0.685,0.423,1
ORD00098746,USR023547,RST01002,Suhoor Lounge Oud Metha,DRV02464,2024-06-20 16:23:00,2024-06-20,16,0,0,Dubai,Oud Metha,Arabic,Hummus Platter,1,79.15,3,82.15,Debit Card,12.39,Low,Bicycle,Available,74.3,In Transit,1,0.923,0.183,0
ORD00581428,USR014994,RST00690,Lucky Wok Al Quoz,DRV01118,2024-01-19 20:44:00,2024-01-19,20,1,0,Dubai,Al Quoz,Chinese,Dim Sum Basket,2,41.96,0,83.92,In-App Wallet,12.48,Low,Motorcycle,Busy,50.7,Delivered,0,0.57,0.307,0
ORD00629101,USR027669,RST01084,Al Safadi JLT,DRV01198,2024-12-22 16:51:00,2024-12-22,16,0,0,Dubai,JLT,Arabic,Machboos,1,64.91,5,69.91,Credit Card,13.27,High,Bicycle,Available,90.0,In Transit,1,0.549,0.533,0
ORD00116549,USR025901,RST00897,Spice Route Karama,DRV00787,2024-06-14 08:27:00,2024-06-14,8,1,0,Dubai,Karama,Indian,Chicken Tikka Masala,2,39.34,5,83.68,In-App Wallet,1.13,Low,Motorcycle,Available,17.2,Delivered,0,0.883,0.323,0
ORD00508758,USR008709,RST00570,Liberty Grill Yas Island,DRV01685,2024-11-30 18:02:00,2024-11-30,18,1,0,Abu Dhabi,Yas Island,American,Philly Cheesesteak,3,141.25,7,430.75,Credit Card,1.29,Very High,Motorcycle,Available,17.8,Cancelled,1,0.694,0.454,0
ORD00328029,USR003948,RST01017,Bombay Kitchen Al Shamkha,DRV00297,2024-06-27 20:29:00,2024-06-27,20,0,0,Abu Dhabi,Al Shamkha,Indian,Chicken Tikka Masala,1,33.83,5,38.83,In-App Wallet,4.17,Medium,Motorcycle,Available,29.3,Delivered,1,0.836,0.43,0
ORD00612747,USR013458,RST01360,Al Waha Lebanese Satwa,DRV00794,2024-04-11 20:17:00,2024-04-11,20,0,0,Dubai,Satwa,Lebanese,Baba Ghanoush,1,33.0,0,33.0,Credit Card,6.15,Low,Motorcycle,Busy,28.0,Delivered,1,0.73,0.249,0
ORD00346312,USR001721,RST00369,Punjab Grill JLT,DRV02288,2024-07-27 22:13:00,2024-07-27,22,1,0,Dubai,JLT,Indian,Gulab Jamun,2,83.46,5,171.92,Credit Card,6.81,Very High,Bicycle,Busy,80.7,Delivered,1,0.852,0.638,1
ORD00219437,USR001373,RST01594,Royal Biryani House Downtown,DRV02213,2024-11-28 09:47:00,2024-11-28,9,0,0,Dubai,Downtown,Indian,Garlic Naan,4,137.67,5,555.68,Apple Pay,5.7,Medium,Motorcycle,Available,29.5,Delivered,0,0.716,0.34,0
ORD00432642,USR025023,RST01604,Leila Restaurant Hamdan Street,DRV02369,2024-10-04 20:00:00,2024-10-04,20,1,0,Abu Dhabi,Hamdan Street,Lebanese,Shanklish Salad,2,68.81,0,137.62,Apple Pay,7.25,Medium,Motorcycle,Available,47.1,Delivered,0,0.883,0.365,0
ORD00487873,USR014176,RST01788,Punjab Grill Deira,DRV02407,2024-03-01 19:07:00,2024-03-01,19,1,0,Dubai,Deira,Indian,Butter Chicken,4,32.0,3,131.0,Apple Pay,13.23,Very High,Motorcycle,Unavailable,84.9,Cancelled,1,0.665,0.636,1
ORD00176055,USR010637,RST00674,Wok to Walk Business Bay,DRV00320,2024-03-17 08:41:00,2024-03-17,8,0,1,Dubai,Business Bay,Chinese,Mapo Tofu,1,64.69,5,69.69,Apple Pay,9.13,High,Motorcycle,Available,48.1,Delivered,0,0.902,0.365,1
ORD00109565,USR003989,RST01276,Jollibee Express Electra Street,DRV00790,2024-02-18 19:37:00,2024-02-18,19,0,0,Abu Dhabi,Electra Street,Filipino,Beef Caldereta,2,55.69,0,111.38,Credit Card,9.95,Very High,Motorcycle,Busy,54.5,In Transit,0,0.421,0.695,0
ORD00737436,USR009211,RST00776,Punjab Grill Muwaileh,DRV00955,2024-11-26 19:52:00,2024-11-26,19,0,0,Sharjah,Muwaileh,Indian,Chicken Tikka Masala,2,24.78,5,54.56,Apple Pay,2.21,High,Motorcycle,Available,22.6,Delivered,1,0.844,0.526,0
ORD00602078,USR003765,RST01234,Khaleeji Bites Muwaileh,DRV01572,2024-01-17 12:54:00,2024-01-17,12,0,0,Sharjah,Muwaileh,Arabic,Kabsa,3,39.03,0,117.09,In-App Wallet,3.82,Low,Motorcycle,Busy,22.9,Delivered,0,0.605,0.258,0
ORD00530463,USR007679,RST01197,Delhi Darbar DIFC,DRV00373,2024-01-21 14:43:00,2024-01-21,14,0,0,Dubai,DIFC,Indian,Chicken Tikka Masala,2,107.32,0,214.64,Apple Pay,6.56,Medium,Motorcycle,Available,30.9,Delivered,0,0.714,0.396,0
ORD00468560,USR028437,RST01038,Arabian Nights Kitchen Business Bay,DRV02987,2024-08-13 19:36:00,2024-08-13,19,0,0,Dubai,Business Bay,Arabic,Kabsa,1,79.15,3,82.15,In-App Wallet,5.12,Medium,Motorcycle,Available,28.0,Delivered,1,0.696,0.232,0
ORD00460562,USR005259,RST00090,Mandi House Al Barsha,DRV02543,2024-08-26 19:03:00,2024-08-26,19,0,0,Dubai,Al Barsha,Arabic,Machboos,1,62.06,5,67.06,Apple Pay,11.21,Low,Motorcycle,Available,36.0,Cancelled,1,0.759,0.2,0
ORD00594165,USR018439,RST00999,Bombay Kitchen Al Raha Beach,DRV02159,2024-05-13 14:41:00,2024-05-13,14,0,0,Abu Dhabi,Al Raha Beach,Indian,Lamb Rogan Josh,1,199.58,0,199.58,Apple Pay,8.3,Medium,Motorcycle,Busy,40.3,Delivered,1,0.893,0.267,1
ORD00510638,USR008820,RST00424,Green Valley Pakistani JLT,DRV01938,2024-03-11 00:42:00,2024-03-11,0,0,1,Dubai,JLT,Pakistani,Seekh Kebab,3,54.57,0,163.71,Apple Pay,8.4,Low,Motorcycle,Available,35.1,Delivered,1,0.69,0.23,0
ORD00145246,USR028950,RST00635,Haleem Express Arabian Ranches,DRV02797,2024-03-09 21:28:00,2024-03-09,21,1,0,Dubai,Arabian Ranches,Pakistani,Nihari,1,40.06,5,45.06,Credit Card,13.64,Medium,Motorcycle,Busy,60.7,Delivered,1,0.708,0.391,0
ORD00431993,USR026731,RST00469,Peking House Al Barsha,DRV00948,2024-06-19 14:54:00,2024-06-19,14,0,0,Dubai,Al Barsha,Chinese,Fried Rice Special,1,67.73,0,67.73,Credit Card,11.72,Medium,Motorcycle,Available,47.8,Delivered,0,0.883,0.258,0
ORD00272889,USR022812,RST01801,Peshawar Wala Dubai Hills,DRV02402,2024-03-30 20:23:00,2024-03-30,20,1,1,Dubai,Dubai Hills,Pakistani,Aloo Gosht,2,170.36,3,343.72,Apple Pay,6.68,Medium,Motorcycle,Busy,36.7,Cancelled,1,0.69,0.374,1
ORD00363462,USR029597,RST00224,Curry Leaf Creek Harbour,DRV02383,2024-09-28 05:52:00,2024-09-28,5,1,0,Dubai,Creek Harbour,Indian,Samosa (2pcs),1,199.76,0,199.76,Credit Card,12.22,Low,Motorcycle,Unavailable,48.9,Delivered,0,0.947,0.25,0
ORD00557488,USR000874,RST00482,Mandi House Jumeirah,DRV00072,2024-07-14 20:05:00,2024-07-14,20,0,0,Dubai,Jumeirah,Arabic,Lamb Mandi,2,98.16,3,199.32,In-App Wallet,13.28,High,Motorcycle,Available,63.4,Delivered,1,0.751,0.442,0
ORD00217787,USR012193,RST00590,BBQ Smokehouse Dubai Hills,DRV00555,2024-05-27 11:20:00,2024-05-27,11,0,0,Dubai,Dubai Hills,American,Classic Smash Burger,1,178.28,7,185.28,Apple Pay,2.53,High,Motorcycle,Available,24.9,Delivered,1,0.515,0.421,0
ORD00447719,USR007969,RST01754,Burrito Bandido Al Quoz,DRV00853,2024-05-05 14:03:00,2024-05-05,14,0,0,Dubai,Al Quoz,Mexican,Loaded Nachos,1,36.6,5,41.6,Credit Card,2.07,Medium,Bicycle,Available,29.0,Delivered,1,0.482,0.338,0
ORD00218335,USR023360,RST01718,Fattoush Kitchen Al Quoz,DRV02015,2024-05-14 11:52:00,2024-05-14,11,0,0,Dubai,Al Quoz,Lebanese,Kafta Wrap,3,24.21,3,75.63,Credit Card,3.58,Low,Bicycle,Available,37.2,In Transit,1,0.715,0.292,0
ORD00343088,USR025749,RST01874,Bella Napoli Muwaileh,DRV01965,2024-11-06 07:45:00,2024-11-06,7,0,0,Sharjah,Muwaileh,Italian,Pasta Carbonara,1,28.79,7,35.79,Credit Card,7.65,Very High,Motorcycle,Available,51.4,Cancelled,1,0.793,0.565,0
ORD00684131,USR002724,RST00612,Haleem Express Downtown,DRV00272,2024-05-28 17:31:00,2024-05-28,17,0,0,Dubai,Downtown,Pakistani,Nihari,1,152.59,3,155.59,Apple Pay,9.47,Very High,Motorcycle,Available,60.9,Cancelled,0,0.548,0.705,0
ORD00426178,USR003710,RST01189,Wok to Walk Deira,DRV01168,2024-08-11 13:12:00,2024-08-11,13,0,0,Dubai,Deira,Chinese,Beef Chow Mein,2,25.73,7,58.46,Apple Pay,4.91,Medium,Motorcycle,Available,34.8,Delivered,1,0.264,0.478,0
ORD00404529,USR011753,RST01564,Pasta Fresca Al Taawun,DRV01683,2024-06-21 10:04:00,2024-06-21,10,1,0,Sharjah,Al Taawun,Italian,Caprese Salad,1,50.73,5,55.73,Debit Card,5.81,Low,Motorcycle,Busy,27.3,Cancelled,1,0.628,0.246,1
ORD00227772,USR015819,RST01667,Yakitori Yoshi Bur Dubai,DRV00694,2024-10-15 22:55:00,2024-10-15,22,0,0,Dubai,Bur Dubai,Japanese,Dragon Roll,1,34.4,7,41.4,Apple Pay,11.96,Medium,Motorcycle,Available,46.5,In Transit,0,0.663,0.329,0
ORD00413647,USR017081,RST01419,Maharaja Palace Al Khalidiyah,DRV00271,2024-12-05 08:32:00,2024-12-05,8,0,0,Abu Dhabi,Al Khalidiyah,Indian,Garlic Naan,2,72.47,7,151.94,Apple Pay,1.26,Medium,Motorcycle,Available,12.5,Cancelled,0,0.591,0.274,0
ORD00723237,USR010606,RST00483,Tagalog Tastes Satwa,DRV02201,2024-09-06 13:16:00,2024-09-06,13,1,0,Dubai,Satwa,Filipino,Longganisa Rice,1,21.91,5,26.91,Apple Pay,10.06,Medium,Motorcycle,Busy,47.4,Delivered,1,0.565,0.422,0
ORD00219728,USR005543,RST01882,Curry Leaf Al Karamah,DRV00035,2024-01-11 19:56:00,2024-01-11,19,0,0,Abu Dhabi,Al Karamah,Indian,Samosa (2pcs),2,89.72,3,182.44,Credit Card,12.97,Medium,Bicycle,Available,90.0,Delivered,0,0.618,0.354,0
ORD00152980,USR016346,RST01150,Al Fanar Al Furjan,DRV01576,2024-11-28 20:58:00,2024-11-28,20,0,0,Dubai,Al Furjan,Arabic,Falafel Wrap,2,69.83,0,139.66,Apple Pay,12.46,Medium,Motorcycle,Available,52.5,Delivered,1,0.926,0.284,0
ORD00377928,USR007982,RST00004,Curry Leaf Arabian Ranches,DRV01417,2024-10-28 12:13:00,2024-10-28,12,0,0,Dubai,Arabian Ranches,Indian,Palak Paneer,1,45.98,5,50.98,Credit Card,5.88,Medium,Motorcycle,Available,30.3,Delivered,1,0.509,0.315,0
ORD00116224,USR014550,RST01578,Cedar Tree Al Nahda,DRV02863,2024-01-03 21:17:00,2024-01-03,21,0,0,Sharjah,Al Nahda,Lebanese,Mezze Platter,4,30.7,3,125.8,Credit Card,3.4,High,Motorcycle,Available,19.7,Delivered,1,0.698,0.448,0
ORD00650703,USR009779,RST01304,Shawarma Station DIFC,DRV00590,2024-03-28 23:36:00,2024-03-28,23,0,1,Dubai,DIFC,Arabic,Hummus Platter,1,161.86,7,168.86,Apple Pay,5.87,Medium,Motorcycle,Available,35.0,Cancelled,0,0.656,0.377,0
ORD00648943,USR028964,RST01341,Chai & Spice Al Nahda,DRV00616,2024-03-22 23:39:00,2024-03-22,23,1,1,Sharjah,Al Nahda,Indian,Chicken Tikka Masala,1,25.06,5,30.06,Apple Pay,10.27,Low,Motorcycle,Busy,40.2,Delivered,0,0.651,0.284,0
ORD00324002,USR004879,RST00806,Spice Route Oud Metha,DRV01273,2024-06-22 16:11:00,2024-06-22,16,1,0,Dubai,Oud Metha,Indian,Butter Chicken,1,86.58,0,86.58,Debit Card,10.85,High,Motorcycle,Busy,48.4,Delivered,0,0.42,0.495,0
